instance,solver,metric
kneser_graph_5,ASS_S_ILPSolverCPSat Preprocessed,8
kneser_graph_5,REPILPSolverCPSat Preprocessed,8
kneser_graph_5,ASSILPSolverGurobi Preprocessed,8
kneser_graph_5,ASS_S_ILPSolverGurobi Preprocessed,8
kneser_graph_5,REPILPSolverGurobi Preprocessed,8
kneser_graph_5,NotEqualSolver Preprocessed,8
kneser_graph_5,AllDifferentSolver Preprocessed,8
kneser_graph_5,PYSATSolver Preprocessed,8
kneser_graph_6,ASSILPSolverCPSat Preprocessed,8
kneser_graph_6,ASS_S_ILPSolverCPSat Preprocessed,8
kneser_graph_6,REPILPSolverCPSat Preprocessed,8
kneser_graph_6,ASSILPSolverGurobi Preprocessed,8
kneser_graph_6,ASS_S_ILPSolverGurobi Preprocessed,8
kneser_graph_6,REPILPSolverGurobi Preprocessed,8
kneser_graph_6,NotEqualSolver Preprocessed,8
kneser_graph_6,AllDifferentSolver Preprocessed,8
kneser_graph_6,PYSATSolver Preprocessed,8
kneser_graph_7,ASSILPSolverCPSat Preprocessed,8
kneser_graph_7,ASS_S_ILPSolverCPSat Preprocessed,8
kneser_graph_7,REPILPSolverCPSat Preprocessed,8
kneser_graph_7,ASSILPSolverGurobi Preprocessed,8
kneser_graph_7,ASS_S_ILPSolverGurobi Preprocessed,8
kneser_graph_7,REPILPSolverGurobi Preprocessed,8
kneser_graph_7,NotEqualSolver Preprocessed,8
kneser_graph_7,AllDifferentSolver Preprocessed,8
kneser_graph_7,PYSATSolver Preprocessed,8
kneser_graph_8,ASSILPSolverCPSat Preprocessed,8
kneser_graph_8,ASS_S_ILPSolverCPSat Preprocessed,8
kneser_graph_8,REPILPSolverCPSat Preprocessed,8
kneser_graph_8,ASSILPSolverGurobi Preprocessed,8
kneser_graph_8,ASS_S_ILPSolverGurobi Preprocessed,8
kneser_graph_8,REPILPSolverGurobi Preprocessed,8
kneser_graph_8,NotEqualSolver Preprocessed,8
kneser_graph_8,AllDifferentSolver Preprocessed,8
kneser_graph_8,PYSATSolver Preprocessed,8
kneser_graph_9,ASSILPSolverCPSat Preprocessed,8
kneser_graph_9,ASS_S_ILPSolverCPSat Preprocessed,8
kneser_graph_9,REPILPSolverCPSat Preprocessed,8
kneser_graph_9,ASSILPSolverGurobi Preprocessed,8
kneser_graph_9,ASS_S_ILPSolverGurobi Preprocessed,8
kneser_graph_9,REPILPSolverGurobi Preprocessed,8
kneser_graph_9,NotEqualSolver Preprocessed,8
kneser_graph_9,AllDifferentSolver Preprocessed,8
kneser_graph_9,PYSATSolver Preprocessed,8
kneser_graph_10,ASSILPSolverCPSat Preprocessed,8
kneser_graph_10,ASS_S_ILPSolverCPSat Preprocessed,8
kneser_graph_10,REPILPSolverCPSat Preprocessed,8
kneser_graph_10,ASSILPSolverGurobi Preprocessed,8
kneser_graph_10,ASS_S_ILPSolverGurobi Preprocessed,8
kneser_graph_10,REPILPSolverGurobi Preprocessed,8
kneser_graph_10,NotEqualSolver Preprocessed,8
kneser_graph_10,AllDifferentSolver Preprocessed,8
kneser_graph_10,PYSATSolver Preprocessed,8
kneser_graph_1,NaiveGreedyGraphColoringHeuristic,9
kneser_graph_1,MultiStartGreedyGraphColoringHeuristic,11
kneser_graph_1,DSATUR,10
kneser_graph_2,NaiveGreedyGraphColoringHeuristic,12
kneser_graph_2,MultiStartGreedyGraphColoringHeuristic,10
kneser_graph_2,DSATUR,10
kneser_graph_3,NaiveGreedyGraphColoringHeuristic,14
kneser_graph_3,MultiStartGreedyGraphColoringHeuristic,11
kneser_graph_3,DSATUR,10
kneser_graph_4,NaiveGreedyGraphColoringHeuristic,11
kneser_graph_4,MultiStartGreedyGraphColoringHeuristic,10
kneser_graph_4,DSATUR,10
kneser_graph_5,NaiveGreedyGraphColoringHeuristic,15
kneser_graph_5,MultiStartGreedyGraphColoringHeuristic,10
kneser_graph_5,DSATUR,10
kneser_graph_6,NaiveGreedyGraphColoringHeuristic,11
kneser_graph_6,MultiStartGreedyGraphColoringHeuristic,12
kneser_graph_6,DSATUR,10
kneser_graph_7,NaiveGreedyGraphColoringHeuristic,13
kneser_graph_7,MultiStartGreedyGraphColoringHeuristic,10
kneser_graph_7,DSATUR,10
kneser_graph_8,NaiveGreedyGraphColoringHeuristic,15
kneser_graph_8,MultiStartGreedyGraphColoringHeuristic,10
kneser_graph_8,DSATUR,10
kneser_graph_9,NaiveGreedyGraphColoringHeuristic,15
kneser_graph_9,MultiStartGreedyGraphColoringHeuristic,9
kneser_graph_9,DSATUR,10
kneser_graph_10,NaiveGreedyGraphColoringHeuristic,10
kneser_graph_10,MultiStartGreedyGraphColoringHeuristic,11
kneser_graph_10,DSATUR,10
